timestamp,event,event type,data,event group,front gear num,front gear,rear gear num,rear gear
2025-02-26T13:43:17.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T13:43:21.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T13:44:26.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T13:44:43.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T13:45:16.000Z,rearGearChange,marker,805446145,,2,48,1,34
2025-02-26T13:45:19.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T13:48:35.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T13:48:55.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T13:49:06.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T13:49:09.000Z,riderPositionChange,marker,standing,,,,,
2025-02-26T13:49:17.000Z,riderPositionChange,marker,transitionToStanding,,,,,
2025-02-26T13:49:21.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T13:50:09.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T13:50:09.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T13:50:09.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T13:50:10.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T13:50:10.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T13:50:10.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T13:50:12.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T13:50:13.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T13:50:25.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T13:50:57.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T13:50:57.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T13:50:58.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T13:51:05.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T13:51:11.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T13:51:13.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T13:51:25.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T13:51:31.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T13:51:50.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T13:51:54.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T13:52:27.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T13:52:37.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T13:52:39.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T13:53:36.000Z,timeDurationAlert,marker,3600.000,1,,,,
2025-02-26T13:53:45.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T13:53:52.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T13:53:52.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T13:53:53.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T13:53:58.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T13:53:58.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T13:53:58.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T13:54:01.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T13:54:02.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T13:54:08.000Z,riderPositionChange,marker,standing,,,,,
2025-02-26T13:54:12.000Z,riderPositionChange,marker,transitionToStanding,,,,,
2025-02-26T13:54:14.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T13:54:15.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T13:54:52.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T13:54:53.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T13:55:02.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T13:55:07.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T13:55:12.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T13:55:18.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T13:56:25.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T13:56:25.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T13:56:35.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T13:56:38.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T13:56:55.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T13:56:59.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T13:57:03.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T13:57:05.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T13:57:06.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T13:57:08.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T13:57:09.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T13:57:44.000Z,rearGearChange,marker,805446145,,2,48,1,34
2025-02-26T13:59:36.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T13:59:38.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T13:59:42.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T14:00:42.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:00:42.000Z,distanceDurationAlert,marker,10000.00,1,,,,
2025-02-26T14:01:06.000Z,rearGearChange,marker,805446145,,2,48,1,34
2025-02-26T14:01:08.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T14:03:06.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T14:04:04.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T14:04:08.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T14:05:35.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T14:05:39.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T14:06:03.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:06:06.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:06:16.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:06:17.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:06:17.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T14:06:19.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T14:06:20.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T14:06:20.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T14:06:25.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T14:06:33.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T14:06:38.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T14:07:15.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T14:07:27.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T14:07:27.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T14:07:35.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T14:07:36.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T14:07:39.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:07:43.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T14:07:50.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T14:07:51.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T14:07:52.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T14:07:54.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T14:07:55.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T14:08:00.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T14:08:04.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T14:08:11.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T14:08:21.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:08:37.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T14:08:37.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T14:08:37.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T14:09:02.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T14:09:03.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T14:09:17.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:09:25.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T14:09:26.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T14:09:28.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T14:09:30.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T14:09:35.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:09:39.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:09:45.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:10:09.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:10:09.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T14:13:29.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T14:13:35.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:13:44.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:13:58.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:14:31.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:14:48.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:14:50.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:14:59.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:15:03.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:15:08.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:15:19.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:15:34.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:15:50.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:15:53.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:15:58.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:16:15.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:16:15.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:16:18.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T14:16:18.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T14:17:02.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T14:17:07.000Z,riderPositionChange,marker,standing,,,,,
2025-02-26T14:17:14.000Z,riderPositionChange,marker,transitionToStanding,,,,,
2025-02-26T14:17:17.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T14:17:18.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T14:17:21.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T14:18:52.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:24:29.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:24:29.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:24:33.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:24:33.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:24:33.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T14:24:53.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:25:58.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T14:25:59.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T14:25:59.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:26:03.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:26:11.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:26:16.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:26:18.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:26:28.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:26:29.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:26:34.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T14:26:36.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:26:41.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T14:26:42.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:26:43.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:26:43.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T14:26:59.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:27:35.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:27:45.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:27:59.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:27:59.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T14:28:11.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:28:16.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:28:17.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:28:40.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:28:53.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:29:21.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T14:29:25.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:29:33.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T14:29:34.000Z,rearGearChange,marker,805446145,,2,48,1,34
2025-02-26T14:29:42.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T14:30:55.000Z,rearGearChange,marker,805446145,,2,48,1,34
2025-02-26T14:33:27.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T14:33:28.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T14:33:36.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T14:33:40.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T14:33:44.000Z,riderPositionChange,marker,standing,,,,,
2025-02-26T14:33:57.000Z,riderPositionChange,marker,transitionToStanding,,,,,
2025-02-26T14:33:58.000Z,rearGearChange,marker,805446145,,2,48,1,34
2025-02-26T14:33:58.000Z,riderPositionChange,marker,standing,,,,,
2025-02-26T14:33:59.000Z,riderPositionChange,marker,transitionToStanding,,,,,
2025-02-26T14:34:03.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T14:34:28.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T14:34:29.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T14:34:32.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:34:33.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:34:46.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:34:46.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:35:59.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:35:59.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:35:59.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:36:01.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T14:36:01.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T14:36:05.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:36:27.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T14:36:28.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:36:31.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:38:04.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:38:13.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:38:13.000Z,distanceDurationAlert,marker,10000.00,1,,,,
2025-02-26T14:38:49.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:47:54.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:47:56.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:47:57.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T14:48:04.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T14:49:19.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:49:25.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:50:00.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:50:03.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:51:35.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:51:59.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:52:42.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:52:49.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:52:51.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T14:53:05.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T14:53:36.000Z,timeDurationAlert,marker,3600.000,1,,,,
2025-02-26T14:53:38.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T14:53:45.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:53:45.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T14:53:49.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:53:54.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:53:56.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T14:54:05.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T14:56:59.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T14:56:59.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T14:58:03.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T14:58:44.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T14:59:02.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T14:59:07.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T14:59:11.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:01:23.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:01:38.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:01:40.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:02:18.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:02:38.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T15:02:38.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:02:41.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T15:02:41.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T15:02:42.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T15:02:42.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T15:03:38.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T15:03:56.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T15:03:56.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T15:03:57.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T15:03:57.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T15:04:13.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T15:04:20.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T15:05:08.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T15:05:17.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T15:05:27.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T15:05:32.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T15:05:41.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T15:05:53.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:05:57.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T15:06:01.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:06:07.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:06:07.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:06:13.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:08:11.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:08:18.000Z,offCourse,start,0,0,,,,
2025-02-26T15:08:20.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:08:21.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T15:08:23.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:08:29.000Z,offCourse,stop,0,0,,,,
2025-02-26T15:08:37.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T15:08:50.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:08:52.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:08:55.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:09:00.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:09:12.000Z,rearGearChange,marker,805446145,,2,48,1,34
2025-02-26T15:09:34.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:10:18.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:10:36.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:12:32.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T15:12:36.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:12:42.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:13:53.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T15:14:06.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T15:14:08.000Z,rearGearChange,marker,805446145,,2,48,1,34
2025-02-26T15:14:23.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:15:02.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T15:15:05.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T15:16:15.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T15:16:20.000Z,riderPositionChange,marker,transitionToStanding,,,,,
2025-02-26T15:16:21.000Z,riderPositionChange,marker,standing,,,,,
2025-02-26T15:16:25.000Z,riderPositionChange,marker,transitionToStanding,,,,,
2025-02-26T15:16:30.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T15:16:54.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T15:16:58.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T15:17:00.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T15:17:00.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:17:06.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:17:24.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T15:17:26.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:17:28.000Z,riderPositionChange,marker,standing,,,,,
2025-02-26T15:17:29.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:17:30.000Z,riderPositionChange,marker,transitionToStanding,,,,,
2025-02-26T15:17:35.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T15:19:14.000Z,rearGearChange,marker,805446145,,2,48,1,34
2025-02-26T15:19:27.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:19:51.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:20:14.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:20:59.000Z,rearGearChange,marker,805446145,,2,48,1,34
2025-02-26T15:24:01.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:24:01.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:24:02.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:24:02.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T15:24:02.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:24:03.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T15:24:03.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T15:24:04.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T15:24:04.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T15:24:04.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T15:25:00.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T15:25:06.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T15:25:06.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T15:25:09.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T15:25:09.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T15:25:20.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T15:25:21.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T15:25:21.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T15:25:21.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:25:22.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T15:25:23.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T15:25:24.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T15:25:24.000Z,rearGearChange,marker,805440523,,2,48,11,12
2025-02-26T15:25:25.000Z,rearGearChange,marker,805440268,,2,48,12,11
2025-02-26T15:25:35.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T15:25:35.000Z,distanceDurationAlert,marker,10000.00,1,,,,
2025-02-26T15:26:46.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T15:27:06.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T15:27:07.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T15:27:12.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T15:27:12.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:27:12.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T15:27:14.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:27:15.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:27:22.000Z,offCourse,start,0,0,,,,
2025-02-26T15:28:04.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:28:04.000Z,rearGearChange,marker,805442310,,2,48,6,19
